tweet_id,favorites,retweets,user_followers,user_favourites,date_time
768909767477751808,0,2449,9269529,146756,2016-08-25 20:35:48+00:00
768855141948723200,3942,828,9269529,146756,2016-08-25 16:58:45+00:00
768609597686943744,3866,1100,9269529,146756,2016-08-25 00:43:02+00:00
768596291618299904,4740,1192,9269529,146756,2016-08-24 23:50:10+00:00
768554158521745409,0,5393,9269529,146756,2016-08-24 21:02:45+00:00
768473857036525572,12787,3164,9269529,146756,2016-08-24 15:43:39+00:00
768193404517830656,10209,3275,9269529,146756,2016-08-23 21:09:14+00:00
767754930266464257,15009,4968,9269529,146756,2016-08-22 16:06:54+00:00
767500508068192258,7067,2155,9269529,146756,2016-08-21 23:15:55+00:00
767191397493538821,11553,3482,9269529,146756,2016-08-21 02:47:37+00:00
767122157629476866,9572,2653,9269529,146756,2016-08-20 22:12:29+00:00
766793450729734144,4761,1260,9269529,146756,2016-08-20 00:26:19+00:00
766714921925144576,2464,348,9269529,146756,2016-08-19 19:14:16+00:00
766693177336135680,3802,730,9269529,146756,2016-08-19 17:47:52+00:00
766423258543644672,5650,1460,9269529,146756,2016-08-18 23:55:18+00:00
766313316352462849,6356,1738,9269529,146756,2016-08-18 16:38:26+00:00
766078092750233600,0,2431,9269529,146756,2016-08-18 01:03:45+00:00
766069199026450432,3955,779,9269529,146756,2016-08-18 00:28:24+00:00
766008592277377025,3547,461,9269529,146756,2016-08-17 20:27:34+00:00
765719909049503744,6818,1999,9269529,146756,2016-08-17 01:20:27+00:00
765669560888528897,4864,1134,9269529,146756,2016-08-16 22:00:23+00:00
765395769549590528,25154,3120,9269529,146756,2016-08-16 03:52:26+00:00
765371061932261376,6689,2010,9269529,146756,2016-08-16 02:14:15+00:00
763183847194451968,5068,1364,9269529,146756,2016-08-10 01:23:03+00:00
763167063695355904,0,2759,9269529,146756,2016-08-10 00:16:21+00:00
763103485927849985,6949,2127,9269945,146756,2016-08-09 20:03:43+00:00
762699858130116608,11382,3319,9269529,146756,2016-08-08 17:19:51+00:00
762471784394268675,10533,5930,9269529,146756,2016-08-08 02:13:34+00:00
762464539388485633,9664,3845,9269529,146756,2016-08-08 01:44:46+00:00
762316489655476224,4509,1030,9269529,146756,2016-08-07 15:56:28+00:00
762035686371364864,29845,14326,9269945,146756,2016-08-06 21:20:40+00:00
761976711479193600,5058,1833,9269529,146756,2016-08-06 17:26:19+00:00
761750502866649088,0,3598,9269529,146756,2016-08-06 02:27:27+00:00
761745352076779520,4031,796,9269529,146756,2016-08-06 02:06:59+00:00
761672994376806400,46315,26794,9269945,146756,2016-08-05 21:19:27+00:00
761599872357261312,3891,1102,9269529,146756,2016-08-05 16:28:54+00:00
761371037149827077,0,16688,9269529,146756,2016-08-05 01:19:35+00:00
761334018830917632,4840,1342,9269529,146756,2016-08-04 22:52:29+00:00
761004547850530816,10662,3221,9269529,146756,2016-08-04 01:03:17+00:00
760893934457552897,3581,891,9269530,146756,2016-08-03 17:43:45+00:00
760656994973933572,6192,1754,9269530,146756,2016-08-03 02:02:14+00:00
760641137271070720,4690,1193,9269530,146756,2016-08-03 00:59:13+00:00
760539183865880579,7094,3353,9269530,146756,2016-08-02 18:14:06+00:00
760521673607086080,3934,1289,9269530,146756,2016-08-02 17:04:31+00:00
760290219849637889,25132,10583,9269530,146756,2016-08-02 01:44:48+00:00
760252756032651264,3715,798,9269531,146756,2016-08-01 23:15:56+00:00
760190180481531904,5367,1655,9269947,146756,2016-08-01 19:07:17+00:00
760153949710192640,0,28,9269531,146756,2016-08-01 16:43:19+00:00
759943073749200896,5544,1937,9269531,146756,2016-08-01 02:45:22+00:00
759846353224826880,6300,1801,9269531,146756,2016-07-31 20:21:02+00:00
759793422261743616,5596,1766,9269531,146756,2016-07-31 16:50:42+00:00
759557299618865152,4410,1106,9269531,146756,2016-07-31 01:12:26+00:00
759447681597108224,7955,2279,9269531,146756,2016-07-30 17:56:51+00:00
759446261539934208,1564,453,9269531,146756,2016-07-30 17:51:13+00:00
759197388317847553,5711,1804,9269531,146756,2016-07-30 01:22:17+00:00
759159934323924993,0,1068,9269532,146756,2016-07-29 22:53:27+00:00
759099523532779520,13651,3831,9269532,146756,2016-07-29 18:53:24+00:00
759047813560868866,6087,1852,9269532,146756,2016-07-29 15:27:55+00:00
758854675097526272,3332,843,9269532,146756,2016-07-29 02:40:28+00:00
758828659922702336,10498,3565,9269532,146756,2016-07-29 00:57:05+00:00
758740312047005698,5388,1500,9269532,146756,2016-07-28 19:06:01+00:00
758474966123810816,3568,918,9269532,146756,2016-07-28 01:31:38+00:00
758467244762497024,4483,2032,9269532,146756,2016-07-28 01:00:57+00:00
758405701903519748,4888,1768,9269532,146756,2016-07-27 20:56:24+00:00
758355060040593408,3165,969,9269532,146756,2016-07-27 17:35:10+00:00
758099635764359168,17765,9172,9269532,146756,2016-07-27 00:40:12+00:00
758041019896193024,2538,341,9269532,146756,2016-07-26 20:47:17+00:00
757741869644341248,6435,3033,9269532,146756,2016-07-26 00:58:34+00:00
757729163776290825,0,7222,9269532,146756,2016-07-26 00:08:05+00:00
757725642876129280,4260,1114,9269532,146756,2016-07-25 23:54:05+00:00
757393109802180609,5458,1580,9269532,146756,2016-07-25 01:52:43+00:00
757354760399941633,4221,1302,9269532,146756,2016-07-24 23:20:20+00:00
756998049151549440,5886,1837,9269532,146756,2016-07-23 23:42:53+00:00
756939218950160384,6233,1845,9269532,146756,2016-07-23 19:49:07+00:00
756651752796094464,4713,1193,9269532,146756,2016-07-23 00:46:50+00:00
756526248105566208,9725,3309,9270028,146760,2016-07-22 16:28:07+00:00
756303284449767430,3712,1008,9269532,146756,2016-07-22 01:42:09+00:00
756288534030475264,41250,16346,9270028,146760,2016-07-22 00:43:32+00:00
756275833623502848,5989,1409,9269532,146756,2016-07-21 23:53:04+00:00
755955933503782912,6839,2637,9269532,146756,2016-07-21 02:41:54+00:00
755206590534418437,15335,4924,9269532,146756,2016-07-19 01:04:16+00:00
755110668769038337,19785,10207,9269532,146756,2016-07-18 18:43:07+00:00
754874841593970688,0,7260,9269532,146756,2016-07-18 03:06:01+00:00
754856583969079297,6452,2315,9270028,146760,2016-07-18 01:53:28+00:00
754747087846248448,2424,478,9269532,146756,2016-07-17 18:38:22+00:00
754482103782404096,4943,1797,9269532,146756,2016-07-17 01:05:25+00:00
754449512966619136,3511,673,9269532,146756,2016-07-16 22:55:55+00:00
754120377874386944,7409,2164,9269532,146756,2016-07-16 01:08:03+00:00
753655901052166144,5467,2000,9269532,146756,2016-07-14 18:22:23+00:00
753420520834629632,7364,3245,9269532,146756,2016-07-14 02:47:04+00:00
753398408988139520,5368,1739,9269532,146756,2016-07-14 01:19:12+00:00
753375668877008896,7159,2143,9269532,146756,2016-07-13 23:48:51+00:00
753298634498793472,0,5221,9269532,146756,2016-07-13 18:42:44+00:00
753294487569522689,3132,962,9269532,146756,2016-07-13 18:26:16+00:00
753039830821511168,34648,19231,9269532,146756,2016-07-13 01:34:21+00:00
753026973505581056,3664,879,9269532,146756,2016-07-13 00:43:15+00:00
752932432744185856,11781,6306,9269532,146756,2016-07-12 18:27:35+00:00
752917284578922496,6517,1445,9269532,146756,2016-07-12 17:27:23+00:00
752701944171524096,0,2626,9269533,146756,2016-07-12 03:11:42+00:00
752682090207055872,5617,1463,9270029,146760,2016-07-12 01:52:49+00:00
752660715232722944,4086,1427,9269533,146756,2016-07-12 00:27:52+00:00
752568224206688256,5126,2095,9269533,146756,2016-07-11 18:20:21+00:00
752519690950500352,6877,3162,9269533,146756,2016-07-11 15:07:30+00:00
752334515931054080,3603,1012,9269533,146756,2016-07-11 02:51:40+00:00
752309394570878976,0,14927,9269533,146756,2016-07-11 01:11:51+00:00
752173152931807232,5561,1675,9269533,146756,2016-07-10 16:10:29+00:00
751950017322246144,2856,833,9269533,146756,2016-07-10 01:23:49+00:00
751937170840121344,4845,1202,9269533,146756,2016-07-10 00:32:46+00:00
751830394383790080,5449,1792,9269533,146756,2016-07-09 17:28:29+00:00
751793661361422336,5407,2625,9269534,146756,2016-07-09 15:02:31+00:00
751598357617971201,7427,2838,9269534,146756,2016-07-09 02:06:27+00:00
751583847268179968,4111,1006,9269534,146756,2016-07-09 01:08:47+00:00
751538714308972544,4735,1149,9269534,146756,2016-07-08 22:09:27+00:00
751456908746354688,3019,926,9269534,146756,2016-07-08 16:44:23+00:00
751251247299190784,11754,5400,9269534,146756,2016-07-08 03:07:09+00:00
751205363882532864,5918,1668,9269534,146756,2016-07-08 00:04:50+00:00
751132876104687617,4735,1188,9269534,146756,2016-07-07 19:16:47+00:00
750868782890057730,4474,1253,9269534,146756,2016-07-07 01:47:22+00:00
750719632563142656,12281,4598,9269534,146756,2016-07-06 15:54:42+00:00
750506206503038976,4149,1056,9269534,146756,2016-07-06 01:46:38+00:00
750429297815552001,12323,3930,9269533,146756,2016-07-05 20:41:01+00:00
750383411068534784,4274,1043,9269533,146756,2016-07-05 17:38:41+00:00
750381685133418496,670,27,9269533,146756,2016-07-05 17:31:49+00:00
750147208377409536,2921,877,9269533,146756,2016-07-05 02:00:06+00:00
750132105863102464,3381,1186,9269533,146756,2016-07-05 01:00:05+00:00
750117059602808832,4065,1215,9269533,146756,2016-07-05 00:00:18+00:00
750101899009982464,2853,777,9269533,146756,2016-07-04 23:00:03+00:00
750086836815486976,2029,493,9269533,146756,2016-07-04 22:00:12+00:00
750071704093859840,7272,3039,9269533,146756,2016-07-04 21:00:04+00:00
750056684286914561,2961,822,9269533,146756,2016-07-04 20:00:23+00:00
750041628174217216,2972,568,9269533,146756,2016-07-04 19:00:33+00:00
750026558547456000,2536,722,9269533,146756,2016-07-04 18:00:41+00:00
750011400160841729,3020,822,9269533,146756,2016-07-04 17:00:26+00:00
749996283729883136,2841,759,9269533,146756,2016-07-04 16:00:22+00:00
749981277374128128,4790,2281,9269533,146756,2016-07-04 15:00:45+00:00
749774190421639168,4361,1215,9269533,146756,2016-07-04 01:17:51+00:00
749417653287129088,5703,1518,9269533,146756,2016-07-03 01:41:06+00:00
749403093750648834,2448,493,9269533,146756,2016-07-03 00:43:15+00:00
749395845976588288,7979,3162,9270029,146760,2016-07-03 00:14:27+00:00
749317047558017024,5109,2055,9269533,146756,2016-07-02 19:01:20+00:00
749075273010798592,5380,1894,9269533,146756,2016-07-02 03:00:36+00:00
749064354620928000,4510,1410,9269533,146756,2016-07-02 02:17:13+00:00
749036806121881602,2887,732,9269533,146756,2016-07-02 00:27:45+00:00
748977405889503236,10053,3139,9269533,146756,2016-07-01 20:31:43+00:00
748932637671223296,5424,2065,9269533,146756,2016-07-01 17:33:49+00:00
748705597323898880,2590,879,9269533,146756,2016-07-01 02:31:39+00:00
748699167502000129,4424,1460,9269533,146756,2016-07-01 02:06:06+00:00
748692773788876800,3963,1230,9269533,146756,2016-07-01 01:40:41+00:00
748575535303884801,5648,1817,9269533,146756,2016-06-30 17:54:50+00:00
748568946752774144,2054,611,9269533,146756,2016-06-30 17:28:39+00:00
748346686624440324,4868,1126,9269533,146756,2016-06-30 02:45:28+00:00
748337862848962560,7080,3744,9269533,146756,2016-06-30 02:10:24+00:00
748324050481647620,3463,696,9269533,146756,2016-06-30 01:15:31+00:00
748307329658011649,3450,656,9269533,146756,2016-06-30 00:09:04+00:00
748220828303695873,13159,7134,9269533,146756,2016-06-29 18:25:21+00:00
747963614829678593,5395,1963,9269533,146756,2016-06-29 01:23:16+00:00
747933425676525569,6186,2365,9269533,146756,2016-06-28 23:23:19+00:00
747885874273214464,2728,882,9269533,146756,2016-06-28 20:14:22+00:00
747844099428986880,2635,677,9269533,146756,2016-06-28 17:28:22+00:00
747816857231626240,4511,1062,9269533,146756,2016-06-28 15:40:07+00:00
747651430853525504,1275,144,9269533,146756,2016-06-28 04:42:46+00:00
747648653817413632,12001,5344,9269533,146756,2016-06-28 04:31:44+00:00
747600769478692864,2173,523,9269533,146756,2016-06-28 01:21:27+00:00
747594051852075008,3432,952,9269533,146756,2016-06-28 00:54:46+00:00
747512671126323200,5145,1480,9269533,146756,2016-06-27 19:31:23+00:00
747461612269887489,3607,951,9269533,146756,2016-06-27 16:08:30+00:00
747439450712596480,5047,1753,9269533,146756,2016-06-27 14:40:26+00:00
747242308580548608,0,2643,9269534,146756,2016-06-27 01:37:04+00:00
747219827526344708,4903,1446,9269534,146756,2016-06-27 00:07:44+00:00
747204161125646336,3133,833,9269534,146756,2016-06-26 23:05:29+00:00
747103485104099331,8907,3637,9269534,146756,2016-06-26 16:25:26+00:00
746906459439529985,2729,271,9269534,146756,2016-06-26 03:22:31+00:00
746872823977771008,5588,1953,9269534,146756,2016-06-26 01:08:52+00:00
746818907684614144,4958,1601,9269534,146756,2016-06-25 21:34:37+00:00
746790600704425984,4529,1468,9269534,146756,2016-06-25 19:42:08+00:00
746757706116112384,8870,3565,9269534,146756,2016-06-25 17:31:25+00:00
746726898085036033,5643,1643,9269534,146756,2016-06-25 15:29:00+00:00
746542875601690625,4701,1749,9269534,146756,2016-06-25 03:17:46+00:00
746521445350707200,0,901,9269534,146756,2016-06-25 01:52:36+00:00
746507379341139972,4348,991,9269534,146756,2016-06-25 00:56:43+00:00
746369468511756288,5779,1493,9269534,146756,2016-06-24 15:48:42+00:00
746131877086527488,6411,2008,9269534,146756,2016-06-24 00:04:36+00:00
746056683365994496,3329,743,9269534,146756,2016-06-23 19:05:49+00:00
745789745784041472,3683,967,9269534,146756,2016-06-23 01:25:06+00:00
745712589599014916,6520,2136,9269534,146756,2016-06-22 20:18:30+00:00
745433870967832576,6554,2315,9269534,146756,2016-06-22 01:50:58+00:00
745422732645535745,7960,2209,9269534,146756,2016-06-22 01:06:43+00:00
745314880350101504,6618,2488,9269534,146756,2016-06-21 17:58:09+00:00
745074613265149952,7291,3191,9269534,146756,2016-06-21 02:03:25+00:00
745057283344719872,6771,2058,9269534,146756,2016-06-21 00:54:33+00:00
744995568523612160,2752,570,9269534,146756,2016-06-20 20:49:19+00:00
744971049620602880,7319,2454,9269534,146756,2016-06-20 19:11:53+00:00
744709971296780288,5236,1444,9269534,146756,2016-06-20 01:54:27+00:00
744334592493166593,6348,1940,9269534,146756,2016-06-19 01:02:50+00:00
743895849529389061,3412,881,9269534,146756,2016-06-17 19:59:26+00:00
743835915802583040,0,1877,9269534,146756,2016-06-17 16:01:16+00:00
743609206067040256,4168,1271,9269534,146756,2016-06-17 01:00:24+00:00
743595368194129920,17001,5974,9269535,146756,2016-06-17 00:05:25+00:00
743545585370791937,3289,864,9269535,146756,2016-06-16 20:47:36+00:00
743510151680958465,7423,3425,9269535,146756,2016-06-16 18:26:48+00:00
743253157753532416,3935,1125,9269535,146756,2016-06-16 01:25:36+00:00
743222593470234624,5745,1745,9269535,146756,2016-06-15 23:24:09+00:00
743210557239623680,3562,1239,9269535,146756,2016-06-15 22:36:19+00:00
742534281772302336,6573,3287,9269535,146756,2016-06-14 01:49:03+00:00
742528092657332225,4115,1797,9269535,146756,2016-06-14 01:24:27+00:00
742465774154047488,6767,3613,9269535,146756,2016-06-13 21:16:49+00:00
742423170473463808,9118,3431,9269535,146756,2016-06-13 18:27:32+00:00
742385895052087300,6304,1781,9269535,146756,2016-06-13 15:59:24+00:00
742161199639494656,4011,1249,9269535,146756,2016-06-13 01:06:33+00:00
742150209887731712,4727,1405,9269535,146756,2016-06-13 00:22:53+00:00
741793263812808706,4222,1388,9269535,146756,2016-06-12 00:44:30+00:00
741743634094141440,7562,2509,9269535,146756,2016-06-11 21:27:17+00:00
741438259667034112,3424,749,9269535,146756,2016-06-11 01:13:51+00:00
741303864243200000,8150,2933,9269535,146756,2016-06-10 16:19:48+00:00
741099773336379392,9256,5035,9269535,146756,2016-06-10 02:48:49+00:00
741067306818797568,8881,2819,9269537,146756,2016-06-10 00:39:48+00:00
740995100998766593,5844,2478,9269537,146756,2016-06-09 19:52:53+00:00
740711788199743490,3155,866,9269537,146756,2016-06-09 01:07:06+00:00
740699697422163968,2653,710,9269537,146756,2016-06-09 00:19:04+00:00
740676976021798912,16869,6232,9269537,146756,2016-06-08 22:48:46+00:00
740373189193256964,32629,12157,9269537,146756,2016-06-08 02:41:38+00:00
740365076218183684,2256,390,9269537,146756,2016-06-08 02:09:24+00:00
740359016048689152,3053,798,9269537,146756,2016-06-08 01:45:19+00:00
740214038584557568,6196,1792,9269537,146756,2016-06-07 16:09:13+00:00
739979191639244800,18548,5393,9269537,146756,2016-06-07 00:36:02+00:00
739932936087216128,3766,988,9269537,146756,2016-06-06 21:32:13+00:00
739844404073074688,3537,792,9269537,146756,2016-06-06 15:40:26+00:00
739623569819336705,3503,1242,9269537,146756,2016-06-06 01:02:55+00:00
739606147276148736,5005,1497,9269537,146756,2016-06-05 23:53:41+00:00
739544079319588864,36535,19309,9269537,146756,2016-06-05 19:47:03+00:00
739485634323156992,6611,2648,9269537,146756,2016-06-05 15:54:48+00:00
739238157791694849,107355,52966,9269537,146756,2016-06-04 23:31:25+00:00
738891149612572673,91,6,9269537,146756,2016-06-04 00:32:32+00:00
738885046782832640,3506,1048,9269537,146756,2016-06-04 00:08:17+00:00
738883359779196928,3054,724,9269537,146756,2016-06-04 00:01:35+00:00
738537504001953792,4712,1402,9269537,146756,2016-06-03 01:07:16+00:00
738402415918125056,3020,744,9269537,146756,2016-06-02 16:10:29+00:00
738184450748633089,3986,1111,9269537,146756,2016-06-02 01:44:22+00:00
738166403467907072,8097,3047,9269537,146756,2016-06-02 00:32:39+00:00
738156290900254721,2294,587,9269537,146756,2016-06-01 23:52:28+00:00
737826014890496000,4845,1613,9269537,146756,2016-06-01 02:00:04+00:00
737800304142471168,9289,3179,9269537,146756,2016-06-01 00:17:54+00:00
737678689543020544,4642,1204,9269537,146756,2016-05-31 16:14:39+00:00
737445876994609152,9477,4076,9269537,146756,2016-05-31 00:49:32+00:00
737322739594330112,3331,737,9269537,146756,2016-05-30 16:40:14+00:00
737310737551491075,13561,6766,9269537,146756,2016-05-30 15:52:33+00:00
736736130620620800,3896,1547,9269537,146756,2016-05-29 01:49:16+00:00
736392552031657984,16380,6677,9269537,146756,2016-05-28 03:04:00+00:00
736365877722001409,3686,1119,9269537,146756,2016-05-28 01:18:00+00:00
736225175608430592,7508,2552,9269537,146756,2016-05-27 15:58:54+00:00
736010884653420544,7271,2713,9269537,146756,2016-05-27 01:47:23+00:00
735991953473572864,3304,1038,9269537,146756,2016-05-27 00:32:10+00:00
735648611367784448,3743,1018,9269537,146756,2016-05-26 01:47:51+00:00
735635087207878657,5682,2150,9269537,146756,2016-05-26 00:54:06+00:00
735274964362878976,12067,4558,9269538,146756,2016-05-25 01:03:06+00:00
735256018284875776,3077,804,9269538,146756,2016-05-24 23:47:49+00:00
735137028879360001,2886,887,9269538,146756,2016-05-24 15:55:00+00:00
734912297295085568,2550,472,9269538,146756,2016-05-24 01:02:00+00:00
734787690684657664,11597,5772,9269538,146756,2016-05-23 16:46:51+00:00
734776360183431168,2329,490,9269538,146756,2016-05-23 16:01:50+00:00
734559631394082816,1378,356,9269538,146756,2016-05-23 01:40:38+00:00
733828123016450049,3312,718,9269538,146756,2016-05-21 01:13:53+00:00
733822306246479872,3394,932,9269538,146756,2016-05-21 00:50:46+00:00
733482008106668032,2885,856,9269538,146756,2016-05-20 02:18:32+00:00
733460102733135873,3878,1142,9269538,146756,2016-05-20 00:51:30+00:00
733109485275860992,49445,15564,9269538,146756,2016-05-19 01:38:16+00:00
732732193018155009,2236,484,9269538,146756,2016-05-18 00:39:02+00:00
732726085725589504,3301,801,9269538,146756,2016-05-18 00:14:46+00:00
732585889486888962,3369,713,9269538,146756,2016-05-17 14:57:41+00:00
732375214819057664,7447,2291,9269954,146756,2016-05-17 01:00:32+00:00
732005617171337216,13729,4890,9269538,146756,2016-05-16 00:31:53+00:00
731285275100512256,3227,904,9269538,146756,2016-05-14 00:49:30+00:00
731156023742988288,3555,1146,9269538,146756,2016-05-13 16:15:54+00:00
730924654643314689,5661,1796,9269538,146756,2016-05-13 00:56:32+00:00
730573383004487680,4485,1921,9269538,146756,2016-05-12 01:40:42+00:00
730427201120833536,3210,943,9269538,146756,2016-05-11 15:59:50+00:00
730211855403241472,3510,960,9269538,146756,2016-05-11 01:44:07+00:00
730196704625098752,4453,1713,9269538,146756,2016-05-11 00:43:55+00:00
729854734790754305,3722,1020,9269538,146756,2016-05-10 02:05:03+00:00
729838605770891264,1606,339,9269538,146756,2016-05-10 01:00:58+00:00
729823566028484608,3666,1129,9269538,146756,2016-05-10 00:01:12+00:00
729463711119904772,5338,2101,9269538,146756,2016-05-09 00:11:16+00:00
729113531270991872,1747,288,9269539,146756,2016-05-08 00:59:46+00:00
728986383096946689,2900,742,9269539,146756,2016-05-07 16:34:32+00:00
728760639972315136,4309,1549,9269539,146756,2016-05-07 01:37:30+00:00
728751179681943552,2555,619,9269539,146756,2016-05-07 00:59:55+00:00
728653952833728512,3068,952,9269539,146756,2016-05-06 18:33:34+00:00
728409960103686147,4513,1829,9269539,146756,2016-05-06 02:24:02+00:00
728387165835677696,3432,880,9269539,146756,2016-05-06 00:53:27+00:00
728046963732717569,3950,1086,9269539,146756,2016-05-05 02:21:37+00:00
728035342121635841,4175,1516,9269539,146756,2016-05-05 01:35:26+00:00
728015554473250816,3802,993,9269539,146756,2016-05-05 00:16:48+00:00
727685679342333952,2738,577,9269539,146756,2016-05-04 02:26:00+00:00
727644517743104000,5408,1594,9269539,146756,2016-05-03 23:42:26+00:00
727524757080539137,4127,1092,9269539,146756,2016-05-03 15:46:33+00:00
727314416056803329,3074,673,9269539,146756,2016-05-03 01:50:44+00:00
727286334147182592,2836,748,9269539,146756,2016-05-02 23:59:09+00:00
727175381690781696,3606,1248,9269539,146756,2016-05-02 16:38:15+00:00
727155742655025152,3338,1202,9269539,146756,2016-05-02 15:20:13+00:00
726935089318363137,6326,2216,9269539,146756,2016-05-02 00:43:25+00:00
726887082820554753,3538,1374,9269539,146756,2016-05-01 21:32:40+00:00
726828223124897792,3316,922,9269539,146756,2016-05-01 17:38:46+00:00
726224900189511680,4093,1045,9269539,146756,2016-04-30 01:41:23+00:00
725842289046749185,6543,2431,9269539,146756,2016-04-29 00:21:01+00:00
725786712245440512,3860,1252,9269539,146756,2016-04-28 20:40:11+00:00
725729321944506368,4810,1613,9269539,146756,2016-04-28 16:52:08+00:00
725458796924002305,1308,558,9269539,146756,2016-04-27 22:57:10+00:00
724983749226668032,3453,1173,9269539,146756,2016-04-26 15:29:30+00:00
724771698126512129,2164,570,9269540,146756,2016-04-26 01:26:53+00:00
724405726123311104,4886,1517,9269540,146756,2016-04-25 01:12:38+00:00
724049859469295616,3991,1626,9269540,146756,2016-04-24 01:38:33+00:00
724046343203856385,2463,513,9269540,146756,2016-04-24 01:24:35+00:00
724004602748780546,3843,1397,9269540,146756,2016-04-23 22:38:43+00:00
723912936180330496,3603,1131,9269540,146756,2016-04-23 16:34:28+00:00
723688335806480385,7064,2653,9269540,146756,2016-04-23 01:41:59+00:00
723673163800948736,2797,816,9269540,146756,2016-04-23 00:41:42+00:00
723179728551723008,4879,1697,9269540,146756,2016-04-21 16:00:57+00:00
722974582966214656,3780,1444,9269540,146756,2016-04-21 02:25:47+00:00
722613351520608256,4602,1496,9269540,146756,2016-04-20 02:30:23+00:00
721503162398597120,4249,1650,9269540,146756,2016-04-17 00:58:53+00:00
721001180231503872,2352,552,9269540,146756,2016-04-15 15:44:11+00:00
720785406564900865,2867,700,9269540,146756,2016-04-15 01:26:47+00:00
720775346191278080,2263,573,9269540,146756,2016-04-15 00:46:48+00:00
720415127506415616,3810,1369,9269540,146756,2016-04-14 00:55:25+00:00
720389942216527872,5887,2271,9269540,146756,2016-04-13 23:15:21+00:00
720340705894408192,2632,882,9269540,146756,2016-04-13 19:59:42+00:00
720059472081784833,3571,1023,9269540,146756,2016-04-13 01:22:10+00:00
720043174954147842,4591,1824,9269540,146756,2016-04-13 00:17:25+00:00
719991154352222208,4495,1600,9269540,146756,2016-04-12 20:50:42+00:00
719704490224398336,4191,1303,9269540,146756,2016-04-12 01:51:36+00:00
719551379208073216,4665,1719,9269540,146756,2016-04-11 15:43:12+00:00
719367763014393856,2609,692,9269540,146756,2016-04-11 03:33:34+00:00
719339463458033665,4119,1124,9269540,146756,2016-04-11 01:41:07+00:00
719332531645071360,3187,861,9269540,146756,2016-04-11 01:13:34+00:00
718971898235854848,3219,986,9269540,146756,2016-04-10 01:20:33+00:00
718939241951195136,4821,1590,9269540,146756,2016-04-09 23:10:47+00:00
718631497683582976,17420,7264,9269540,146756,2016-04-09 02:47:55+00:00
718613305783398402,2264,431,9269540,146756,2016-04-09 01:35:37+00:00
718540630683709445,2247,927,9269540,146756,2016-04-08 20:46:50+00:00
718460005985447936,2515,481,9270006,146760,2016-04-08 15:26:28+00:00
718454725339934721,4521,1385,9269540,146756,2016-04-08 15:05:29+00:00
718246886998687744,1765,448,9269540,146756,2016-04-08 01:19:36+00:00
718234618122661888,3580,916,9269540,146756,2016-04-08 00:30:51+00:00
717841801130979328,2280,545,9269540,146756,2016-04-06 22:29:56+00:00
717790033953034240,2639,992,9269540,146756,2016-04-06 19:04:14+00:00
717537687239008257,5340,1667,9269540,146756,2016-04-06 02:21:30+00:00
717428917016076293,1481,408,9269540,146756,2016-04-05 19:09:17+00:00
717421804990701568,2900,761,9269540,146756,2016-04-05 18:41:02+00:00
717047459982213120,5823,1748,9269540,146756,2016-04-04 17:53:31+00:00
717009362452090881,2987,873,9269540,146756,2016-04-04 15:22:08+00:00
716802964044845056,3977,1053,9269540,146756,2016-04-04 01:41:58+00:00
716791146589110272,7762,1461,9269540,146756,2016-04-04 00:55:01+00:00
716730379797970944,1139,397,9269539,146756,2016-04-03 20:53:33+00:00
716447146686459905,12055,5335,9269539,146756,2016-04-03 02:08:05+00:00
716439118184652801,2204,191,9269539,146756,2016-04-03 01:36:11+00:00
716285507865542656,2565,969,9269539,146756,2016-04-02 15:25:47+00:00
716080869887381504,6271,1714,9269539,146756,2016-04-02 01:52:38+00:00
715928423106027520,2939,796,9269539,146756,2016-04-01 15:46:52+00:00
715758151270801409,3429,1295,9269539,146756,2016-04-01 04:30:16+00:00
715733265223708672,4305,1538,9269539,146756,2016-04-01 02:51:22+00:00
715704790270025728,2569,515,9269539,146756,2016-04-01 00:58:13+00:00
715696743237730304,3624,1171,9269539,146756,2016-04-01 00:26:15+00:00
715680795826982913,3981,1452,9269955,146756,2016-03-31 23:22:53+00:00
715360349751484417,5053,1415,9269539,146756,2016-03-31 02:09:32+00:00
715342466308784130,2801,627,9269539,146756,2016-03-31 00:58:29+00:00
715220193576927233,2225,592,9269539,146756,2016-03-30 16:52:36+00:00
715200624753819648,4764,1692,9269539,146756,2016-03-30 15:34:51+00:00
715009755312439296,3831,1108,9269539,146756,2016-03-30 02:56:24+00:00
714982300363173890,3444,937,9269539,146756,2016-03-30 01:07:18+00:00
714962719905021952,6771,3851,9269539,146756,2016-03-29 23:49:30+00:00
714957620017307648,3827,1286,9269539,146756,2016-03-29 23:29:14+00:00
714631576617938945,3020,902,9269539,146756,2016-03-29 01:53:39+00:00
714606013974974464,3359,834,9269539,146756,2016-03-29 00:12:05+00:00
714485234495041536,2463,1013,9269539,146756,2016-03-28 16:12:09+00:00
714258258790387713,2832,673,9269539,146756,2016-03-28 01:10:13+00:00
714251586676113411,3035,765,9269539,146756,2016-03-28 00:43:43+00:00
714214115368108032,2123,802,9269539,146756,2016-03-27 22:14:49+00:00
714141408463036416,4016,1286,9269539,146756,2016-03-27 17:25:54+00:00
713919462244790272,3053,725,9269539,146756,2016-03-27 02:43:58+00:00
713909862279876608,1756,487,9269539,146756,2016-03-27 02:05:49+00:00
713900603437621249,2630,666,9269539,146756,2016-03-27 01:29:02+00:00
